YearStart,YearEnd,StateAbbr,State,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategoryID1
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,60.9,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,16.2,Age,Age 18-44,,,AGE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,42,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,12,Race/Ethnicity,Hispanic,,,RACE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,39.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,26.1,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,26.2,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,47,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,13.4,Age,Age 18-44,,,AGE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,43.1,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,28,Sex,Female,,,SEX
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,32.6,Sex,Male,,,SEX
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,28.9,Sex,Female,,,SEX
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,25.4,Sex,Female,,,SEX
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,42.7,Sex,Female,,,SEX
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,39.5,Age,Age 45-64,,,AGE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,50.3,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,48.5,Sex,Male,,,SEX
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,44.4,Sex,Female,,,SEX
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,24.3,Race/Ethnicity,Hispanic,,,RACE
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,52.5,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,39.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,34.8,Overall,Overall,,,OVERALL
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,56.6,Sex,Male,,,SEX
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,11.7,Age,Age 18-44,,,AGE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,15.5,Race/Ethnicity,Hispanic,,,RACE
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,62,Age,Age >=65,,,AGE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,23.5,Race/Ethnicity,Hispanic,,,RACE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,45.8,Race/Ethnicity,Hispanic,,,RACE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,64.5,Age,Age >=65,,,AGE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,49.6,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,35.9,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,57.9,Age,Age >=65,,,AGE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,67.1,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,67.2,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,33,Sex,Male,,,SEX
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,52.3,Age,Age >=65,,,AGE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,62,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,30.7,Overall,Overall,,,OVERALL
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,44.1,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,45.3,Age,Age 45-64,,,AGE
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,40.8,Age,Age 45-64,,,AGE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,34,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,61.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,38.2,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,34.8,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,65.4,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,31.2,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,58.3,Age,Age >=65,,,AGE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,39.1,Sex,Male,,,SEX
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,12.9,Age,Age 18-44,,,AGE
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,41.9,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,47.7,Race/Ethnicity,Hispanic,,,RACE
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,45.2,Race/Ethnicity,Hispanic,,,RACE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,43,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,30.9,Overall,Overall,,,OVERALL
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,35.2,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,22.4,Race/Ethnicity,Hispanic,,,RACE
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,13,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,42.1,Race/Ethnicity,Hispanic,,,RACE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,15.2,Age,Age 18-44,,,AGE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,61.2,Age,Age >=65,,,AGE
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,11.6,Age,Age 18-44,,,AGE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,35.8,Sex,Male,,,SEX
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,31,Sex,Female,,,SEX
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,49.8,Sex,Female,,,SEX
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,27.5,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,54.9,Age,Age >=65,,,AGE
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,29.2,Sex,Male,,,SEX
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,48.2,Race/Ethnicity,Hispanic,,,RACE
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,40.5,Overall,Overall,,,OVERALL
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,28.2,Sex,Female,,,SEX
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,44.9,Overall,Overall,,,OVERALL
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,20.6,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,42.5,Sex,Male,,,SEX
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,51.8,Overall,Overall,,,OVERALL
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,42.1,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,57,Sex,Male,,,SEX
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,27.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,33.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,52,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,36.2,Sex,Male,,,SEX
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,39.4,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,62.3,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,30.3,Overall,Overall,,,OVERALL
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,49.3,Sex,Male,,,SEX
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,36,Race/Ethnicity,Hispanic,,,RACE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,47,Sex,Female,,,SEX
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,47.6,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,62.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,36.2,Age,Age 45-64,,,AGE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,45.7,Age,Age 45-64,,,AGE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,33.9,Sex,Female,,,SEX
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,15.9,Age,Age 18-44,,,AGE
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,25.8,Overall,Overall,,,OVERALL
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,35.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2020,2020,FL,Florida,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,33.5,Overall,Overall,,,OVERALL
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,22.7,Race/Ethnicity,Hispanic,,,RACE
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,31.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2020,2020,CO,Colorado,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,38.4,Sex,Female,,,SEX
2020,2020,HI,Hawaii,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,28,Race/Ethnicity,Hispanic,,,RACE
2020,2020,GA,Georgia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2020,2020,DC,District of Columbia,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,33.2,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2020,2020,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,31.8,Race/Ethnicity,"White, non-Hispanic",,,RACE
2020,2020,GU,Guam,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,56.7,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
